,customer_id,gender,age,zip_code,city,state,order_id,payment,order_date,delivery_date,sales_id,product_id,price_per_unit,total_price,product_ID,product_type,product_name,size,colour,price,order_quantity,stock_quantity,difference_days,order_year,order_month,order_day,delivery_year,delivery_month,delivery_day
422,94,Genderqueer,46,1037,East Isla,Western Australia,401,24512,2021-08-14,2021-08-24,1996,791,91,182,791,Jacket,Pullover,S,blue,114,2,73,10 days,2021,8,Saturday,2021,8,Tuesday
423,94,Genderqueer,46,1037,East Isla,Western Australia,401,24512,2021-08-14,2021-08-24,1997,392,119,119,392,Shirt,Casual Slim Fit,M,orange,113,1,47,10 days,2021,8,Saturday,2021,8,Tuesday
424,94,Genderqueer,46,1037,East Isla,Western Australia,401,24512,2021-08-14,2021-08-24,1998,137,92,92,137,Shirt,Denim,M,violet,115,1,55,10 days,2021,8,Saturday,2021,8,Tuesday
425,94,Genderqueer,46,1037,East Isla,Western Australia,401,24512,2021-08-14,2021-08-24,1999,92,118,236,92,Shirt,Flannel,M,blue,96,2,73,10 days,2021,8,Saturday,2021,8,Tuesday
426,94,Genderqueer,46,1037,East Isla,Western Australia,401,24512,2021-08-14,2021-08-24,2000,647,93,186,647,Jacket,Coach,M,green,115,2,63,10 days,2021,8,Saturday,2021,8,Tuesday
427,94,Genderqueer,46,1037,East Isla,Western Australia,401,24512,2021-08-14,2021-08-24,2001,422,107,321,422,Jacket,Denim,M,red,92,3,43,10 days,2021,8,Saturday,2021,8,Tuesday
428,95,Non-binary,33,3891,Port Jordan,Western Australia,314,49262,2021-08-14,2021-08-17,1535,869,113,226,869,Trousers,Chinos,XL,indigo,100,2,78,3 days,2021,8,Saturday,2021,8,Tuesday
429,95,Non-binary,33,3891,Port Jordan,Western Australia,314,49262,2021-08-14,2021-08-17,1536,815,117,351,815,Jacket,Shearling,XS,yellow,95,3,66,3 days,2021,8,Saturday,2021,8,Tuesday
430,95,Non-binary,33,3891,Port Jordan,Western Australia,314,49262,2021-08-14,2021-08-17,1537,884,94,282,884,Trousers,Cords,XL,orange,113,3,72,3 days,2021,8,Saturday,2021,8,Tuesday
431,95,Non-binary,33,3891,Port Jordan,Western Australia,314,49262,2021-08-14,2021-08-17,1538,1257,112,336,1257,Trousers,Tracksuit Bottoms,M,violet,91,3,73,3 days,2021,8,Saturday,2021,8,Tuesday
432,95,Non-binary,33,3891,Port Jordan,Western Australia,314,49262,2021-08-14,2021-08-17,1539,205,98,98,205,Shirt,Camp Collared,XS,violet,112,1,72,3 days,2021,8,Saturday,2021,8,Tuesday
433,95,Non-binary,33,3891,Port Jordan,Western Australia,314,49262,2021-08-14,2021-08-17,1540,829,117,351,829,Jacket,Shearling,XL,blue,95,3,79,3 days,2021,8,Saturday,2021,8,Tuesday
434,95,Non-binary,33,3891,Port Jordan,Western Australia,314,49262,2021-08-14,2021-08-17,1541,935,96,288,935,Trousers,Drawstring,XS,indigo,104,3,61,3 days,2021,8,Saturday,2021,8,Tuesday
435,96,Genderfluid,41,2012,Hudsontown,New South Wales,69,40619,2021-03-08,2021-03-28,303,103,118,118,103,Shirt,Flannel,L,violet,96,1,76,20 days,2021,3,Monday,2021,3,Sunday
436,96,Genderfluid,41,2012,Hudsontown,New South Wales,69,40619,2021-03-08,2021-03-28,304,175,98,294,175,Shirt,Camp Collared,XS,red,112,3,77,20 days,2021,3,Monday,2021,3,Sunday
437,96,Genderfluid,41,2012,Hudsontown,New South Wales,69,40619,2021-03-08,2021-03-28,305,1059,93,93,1059,Trousers,Joggers,XL,orange,94,1,44,20 days,2021,3,Monday,2021,3,Sunday
438,96,Genderfluid,41,2012,Hudsontown,New South Wales,69,40619,2021-03-08,2021-03-28,306,1210,105,210,1210,Trousers,Pleated,XS,blue,90,2,62,20 days,2021,3,Monday,2021,3,Sunday
439,96,Genderfluid,41,2012,Hudsontown,New South Wales,69,40619,2021-03-08,2021-03-28,307,817,117,234,817,Jacket,Shearling,M,yellow,95,2,60,20 days,2021,3,Monday,2021,3,Sunday
440,96,Genderfluid,41,2012,Hudsontown,New South Wales,69,40619,2021-03-08,2021-03-28,308,616,112,336,616,Jacket,Cardigan,S,blue,118,3,53,20 days,2021,3,Monday,2021,3,Sunday
441,96,Genderfluid,41,2012,Hudsontown,New South Wales,362,21601,2021-09-30,2021-10-07,1787,788,91,91,788,Jacket,Pullover,L,green,114,1,72,7 days,2021,9,Thursday,2021,10,Thursday
442,96,Genderfluid,41,2012,Hudsontown,New South Wales,362,21601,2021-09-30,2021-10-07,1788,5,96,192,5,Shirt,Oxford Cloth,XS,orange,114,2,45,7 days,2021,9,Thursday,2021,10,Thursday
443,96,Genderfluid,41,2012,Hudsontown,New South Wales,362,21601,2021-09-30,2021-10-07,1789,1153,102,306,1153,Trousers,Cargo Pants,L,violet,106,3,74,7 days,2021,9,Thursday,2021,10,Thursday
444,96,Genderfluid,41,2012,Hudsontown,New South Wales,362,21601,2021-09-30,2021-10-07,1790,816,117,117,816,Jacket,Shearling,S,yellow,95,1,48,7 days,2021,9,Thursday,2021,10,Thursday
445,97,Female,39,2815,North Ellabury,Northern Territory,477,37504,2021-06-20,2021-06-26,2350,1023,90,180,1023,Trousers,Relaxed Leg,L,orange,95,2,78,6 days,2021,6,Sunday,2021,6,Saturday
446,97,Female,39,2815,North Ellabury,Northern Territory,477,37504,2021-06-20,2021-06-26,2351,826,117,117,826,Jacket,Shearling,S,blue,95,1,72,6 days,2021,6,Sunday,2021,6,Saturday
447,97,Female,39,2815,North Ellabury,Northern Territory,477,37504,2021-06-20,2021-06-26,2352,208,98,196,208,Shirt,Camp Collared,L,violet,112,2,42,6 days,2021,6,Sunday,2021,6,Saturday
448,97,Female,39,2815,North Ellabury,Northern Territory,477,37504,2021-06-20,2021-06-26,2353,680,113,113,680,Jacket,Parka,XS,green,119,1,75,6 days,2021,6,Sunday,2021,6,Saturday
449,97,Female,39,2815,North Ellabury,Northern Territory,477,37504,2021-06-20,2021-06-26,2354,95,118,236,95,Shirt,Flannel,XS,indigo,96,2,46,6 days,2021,6,Sunday,2021,6,Saturday
450,97,Female,39,2815,North Ellabury,Northern Territory,919,53662,2021-06-29,2021-07-21,4595,932,96,96,932,Trousers,Drawstring,M,blue,104,1,41,22 days,2021,6,Tuesday,2021,7,Wednesday
451,99,Genderqueer,75,296,Port Madelineberg,Tasmania,324,10411,2021-07-05,2021-07-16,1589,122,92,184,122,Shirt,Denim,M,green,115,2,66,11 days,2021,7,Monday,2021,7,Friday
452,99,Genderqueer,75,296,Port Madelineberg,Tasmania,324,10411,2021-07-05,2021-07-16,1590,135,92,276,135,Shirt,Denim,XS,violet,115,3,73,11 days,2021,7,Monday,2021,7,Friday
453,99,Genderqueer,75,296,Port Madelineberg,Tasmania,324,10411,2021-07-05,2021-07-16,1591,647,93,279,647,Jacket,Coach,M,green,115,3,63,11 days,2021,7,Monday,2021,7,Friday
454,99,Genderqueer,75,296,Port Madelineberg,Tasmania,324,10411,2021-07-05,2021-07-16,1592,269,95,190,269,Shirt,Polo,XL,blue,117,2,70,11 days,2021,7,Monday,2021,7,Friday
455,99,Genderqueer,75,296,Port Madelineberg,Tasmania,324,10411,2021-07-05,2021-07-16,1593,741,109,327,741,Jacket,Peacoat,S,orange,102,3,73,11 days,2021,7,Monday,2021,7,Friday
456,100,Genderfluid,69,768,Lake Callumville,Queensland,447,59708,2021-01-10,2021-01-23,2214,1095,115,115,1095,Trousers,Cropped,XS,yellow,99,1,41,13 days,2021,1,Sunday,2021,1,Saturday
457,100,Genderfluid,69,768,Lake Callumville,Queensland,447,59708,2021-01-10,2021-01-23,2215,1124,102,204,1124,Trousers,Cargo Pants,XL,red,106,2,45,13 days,2021,1,Sunday,2021,1,Saturday
458,100,Genderfluid,69,768,Lake Callumville,Queensland,447,59708,2021-01-10,2021-01-23,2216,14,96,192,14,Shirt,Oxford Cloth,XL,yellow,114,2,50,13 days,2021,1,Sunday,2021,1,Saturday
459,100,Genderfluid,69,768,Lake Callumville,Queensland,447,59708,2021-01-10,2021-01-23,2217,701,119,357,701,Jacket,Trench Coat,S,red,112,3,54,13 days,2021,1,Sunday,2021,1,Saturday
460,100,Genderfluid,69,768,Lake Callumville,Queensland,447,59708,2021-01-10,2021-01-23,2218,427,107,321,427,Jacket,Denim,M,orange,92,3,48,13 days,2021,1,Sunday,2021,1,Saturday
461,100,Genderfluid,69,768,Lake Callumville,Queensland,447,59708,2021-01-10,2021-01-23,2219,719,119,119,719,Jacket,Trench Coat,XL,green,112,1,53,13 days,2021,1,Sunday,2021,1,Saturday
462,100,Genderfluid,69,768,Lake Callumville,Queensland,780,37821,2021-01-27,2021-01-29,3897,902,94,94,902,Trousers,Cords,M,indigo,113,1,52,2 days,2021,1,Wednesday,2021,1,Friday
463,100,Genderfluid,69,768,Lake Callumville,Queensland,780,37821,2021-01-27,2021-01-29,3898,295,105,210,295,Shirt,Cuban Collar,XS,green,93,2,63,2 days,2021,1,Wednesday,2021,1,Friday
464,100,Genderfluid,69,768,Lake Callumville,Queensland,780,37821,2021-01-27,2021-01-29,3899,21,96,96,21,Shirt,Oxford Cloth,S,blue,114,1,51,2 days,2021,1,Wednesday,2021,1,Friday
465,100,Genderfluid,69,768,Lake Callumville,Queensland,780,37821,2021-01-27,2021-01-29,3900,1249,112,336,1249,Trousers,Tracksuit Bottoms,XL,blue,91,3,68,2 days,2021,1,Wednesday,2021,1,Friday
466,100,Genderfluid,69,768,Lake Callumville,Queensland,780,37821,2021-01-27,2021-01-29,3901,165,91,91,165,Shirt,Linen,XS,indigo,116,1,70,2 days,2021,1,Wednesday,2021,1,Friday
467,100,Genderfluid,69,768,Lake Callumville,Queensland,780,37821,2021-01-27,2021-01-29,3902,1217,105,105,1217,Trousers,Pleated,M,indigo,90,1,48,2 days,2021,1,Wednesday,2021,1,Friday
468,100,Genderfluid,69,768,Lake Callumville,Queensland,780,37821,2021-01-27,2021-01-29,3903,402,119,119,402,Shirt,Casual Slim Fit,M,green,113,1,67,2 days,2021,1,Wednesday,2021,1,Friday
469,100,Genderfluid,69,768,Lake Callumville,Queensland,873,55341,2021-04-25,2021-05-07,4370,418,119,119,418,Shirt,Casual Slim Fit,L,violet,113,1,65,12 days,2021,4,Sunday,2021,5,Friday
470,100,Genderfluid,69,768,Lake Callumville,Queensland,873,55341,2021-04-25,2021-05-07,4371,440,107,107,440,Jacket,Denim,XS,blue,92,1,49,12 days,2021,4,Sunday,2021,5,Friday
471,100,Genderfluid,69,768,Lake Callumville,Queensland,873,55341,2021-04-25,2021-05-07,4372,429,107,107,429,Jacket,Denim,XL,orange,92,1,79,12 days,2021,4,Sunday,2021,5,Friday
472,100,Genderfluid,69,768,Lake Callumville,Queensland,873,55341,2021-04-25,2021-05-07,4373,731,119,238,731,Jacket,Trench Coat,S,violet,112,2,69,12 days,2021,4,Sunday,2021,5,Friday
473,100,Genderfluid,69,768,Lake Callumville,Queensland,873,55341,2021-04-25,2021-05-07,4374,1126,102,102,1126,Trousers,Cargo Pants,S,orange,106,1,60,12 days,2021,4,Sunday,2021,5,Friday
474,102,Genderfluid,32,6848,Port Sarah,Queensland,467,23636,2021-02-24,2021-03-10,2301,356,94,94,356,Shirt,Henley,S,orange,92,1,46,14 days,2021,2,Wednesday,2021,3,Wednesday
475,102,Genderfluid,32,6848,Port Sarah,Queensland,467,23636,2021-02-24,2021-03-10,2302,1152,102,102,1152,Trousers,Cargo Pants,M,violet,106,1,58,14 days,2021,2,Wednesday,2021,3,Wednesday
476,102,Genderfluid,32,6848,Port Sarah,Queensland,467,23636,2021-02-24,2021-03-10,2303,1210,105,315,1210,Trousers,Pleated,XS,blue,90,3,62,14 days,2021,2,Wednesday,2021,3,Wednesday
477,102,Genderfluid,32,6848,Port Sarah,Queensland,467,23636,2021-02-24,2021-03-10,2304,694,113,113,694,Jacket,Parka,XL,indigo,119,1,78,14 days,2021,2,Wednesday,2021,3,Wednesday
478,102,Genderfluid,32,6848,Port Sarah,Queensland,467,23636,2021-02-24,2021-03-10,2305,979,97,97,979,Trousers,Slim-Fit,XL,violet,119,1,48,14 days,2021,2,Wednesday,2021,3,Wednesday
479,102,Genderfluid,32,6848,Port Sarah,Queensland,467,23636,2021-02-24,2021-03-10,2306,625,112,336,625,Jacket,Cardigan,XS,violet,118,3,40,14 days,2021,2,Wednesday,2021,3,Wednesday
480,102,Genderfluid,32,6848,Port Sarah,Queensland,621,41563,2021-07-16,2021-08-07,3083,416,119,119,416,Shirt,Casual Slim Fit,S,violet,113,1,50,22 days,2021,7,Friday,2021,8,Saturday
481,102,Genderfluid,32,6848,Port Sarah,Queensland,621,41563,2021-07-16,2021-08-07,3084,486,118,118,486,Jacket,Puffer,S,violet,110,1,46,22 days,2021,7,Friday,2021,8,Saturday
482,102,Genderfluid,32,6848,Port Sarah,Queensland,621,41563,2021-07-16,2021-08-07,3085,270,95,285,270,Shirt,Polo,XS,indigo,117,3,47,22 days,2021,7,Friday,2021,8,Saturday
483,102,Genderfluid,32,6848,Port Sarah,Queensland,621,41563,2021-07-16,2021-08-07,3086,472,118,118,472,Jacket,Puffer,M,green,110,1,72,22 days,2021,7,Friday,2021,8,Saturday
484,102,Genderfluid,32,6848,Port Sarah,Queensland,852,42616,2021-04-11,2021-05-08,4277,579,100,200,579,Jacket,Bomber,XL,green,90,2,79,27 days,2021,4,Sunday,2021,5,Saturday
485,102,Genderfluid,32,6848,Port Sarah,Queensland,852,42616,2021-04-11,2021-05-08,4278,229,106,318,229,Shirt,Chambray,XL,green,105,3,58,27 days,2021,4,Sunday,2021,5,Saturday
486,102,Genderfluid,32,6848,Port Sarah,Queensland,852,42616,2021-04-11,2021-05-08,4279,623,112,224,623,Jacket,Cardigan,L,indigo,118,2,40,27 days,2021,4,Sunday,2021,5,Saturday
487,102,Genderfluid,32,6848,Port Sarah,Queensland,852,42616,2021-04-11,2021-05-08,4280,120,92,276,120,Shirt,Denim,XS,green,115,3,66,27 days,2021,4,Sunday,2021,5,Saturday
488,102,Genderfluid,32,6848,Port Sarah,Queensland,852,42616,2021-04-11,2021-05-08,4281,1047,90,90,1047,Trousers,Relaxed Leg,M,violet,95,1,46,27 days,2021,4,Sunday,2021,5,Saturday
489,103,Bigender,77,2603,South Nathan,South Australia,464,26925,2021-06-29,2021-07-25,2285,1235,112,112,1235,Trousers,Tracksuit Bottoms,XS,yellow,91,1,76,26 days,2021,6,Tuesday,2021,7,Sunday
490,103,Bigender,77,2603,South Nathan,South Australia,464,26925,2021-06-29,2021-07-25,2286,498,102,204,498,Jacket,Windbreaker,L,orange,109,2,68,26 days,2021,6,Tuesday,2021,7,Sunday
491,103,Bigender,77,2603,South Nathan,South Australia,464,26925,2021-06-29,2021-07-25,2287,495,102,306,495,Jacket,Windbreaker,XS,orange,109,3,70,26 days,2021,6,Tuesday,2021,7,Sunday
492,103,Bigender,77,2603,South Nathan,South Australia,464,26925,2021-06-29,2021-07-25,2288,18,96,288,18,Shirt,Oxford Cloth,L,green,114,3,52,26 days,2021,6,Tuesday,2021,7,Sunday
493,103,Bigender,77,2603,South Nathan,South Australia,464,26925,2021-06-29,2021-07-25,2289,263,95,190,263,Shirt,Polo,L,green,117,2,68,26 days,2021,6,Tuesday,2021,7,Sunday
494,103,Bigender,77,2603,South Nathan,South Australia,464,26925,2021-06-29,2021-07-25,2290,205,98,294,205,Shirt,Camp Collared,XS,violet,112,3,72,26 days,2021,6,Tuesday,2021,7,Sunday
495,103,Bigender,77,2603,South Nathan,South Australia,464,26925,2021-06-29,2021-07-25,2291,691,113,339,691,Jacket,Parka,S,indigo,119,3,53,26 days,2021,6,Tuesday,2021,7,Sunday
496,104,Agender,73,7112,Joelland,Australian Capital Territory,567,25661,2021-06-21,2021-06-23,2829,1234,112,112,1234,Trousers,Tracksuit Bottoms,XL,orange,91,1,42,2 days,2021,6,Monday,2021,6,Wednesday
497,104,Agender,73,7112,Joelland,Australian Capital Territory,567,25661,2021-06-21,2021-06-23,2830,556,98,98,556,Jacket,Leather,S,violet,113,1,65,2 days,2021,6,Monday,2021,6,Wednesday
498,104,Agender,73,7112,Joelland,Australian Capital Territory,567,25661,2021-06-21,2021-06-23,2831,1236,112,112,1236,Trousers,Tracksuit Bottoms,S,yellow,91,1,49,2 days,2021,6,Monday,2021,6,Wednesday
499,104,Agender,73,7112,Joelland,Australian Capital Territory,567,25661,2021-06-21,2021-06-23,2832,827,117,117,827,Jacket,Shearling,M,blue,95,1,73,2 days,2021,6,Monday,2021,6,Wednesday
500,104,Agender,73,7112,Joelland,Australian Capital Territory,567,25661,2021-06-21,2021-06-23,2833,3,96,192,3,Shirt,Oxford Cloth,L,red,114,2,69,2 days,2021,6,Monday,2021,6,Wednesday
501,104,Agender,73,7112,Joelland,Australian Capital Territory,567,25661,2021-06-21,2021-06-23,2834,778,91,91,778,Jacket,Pullover,L,orange,114,1,56,2 days,2021,6,Monday,2021,6,Wednesday
502,104,Agender,73,7112,Joelland,Australian Capital Territory,567,25661,2021-06-21,2021-06-23,2835,953,97,97,953,Trousers,Slim-Fit,L,orange,119,1,66,2 days,2021,6,Monday,2021,6,Wednesday
503,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,97,17772,2021-03-29,2021-03-31,429,120,92,92,120,Shirt,Denim,XS,green,115,1,66,2 days,2021,3,Monday,2021,3,Wednesday
504,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,97,17772,2021-03-29,2021-03-31,430,541,98,98,541,Jacket,Leather,S,green,113,1,77,2 days,2021,3,Monday,2021,3,Wednesday
505,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,97,17772,2021-03-29,2021-03-31,431,856,113,339,856,Trousers,Chinos,S,green,100,3,61,2 days,2021,3,Monday,2021,3,Wednesday
506,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,97,17772,2021-03-29,2021-03-31,432,1183,99,99,1183,Trousers,High-Waisted,L,indigo,98,1,55,2 days,2021,3,Monday,2021,3,Wednesday
507,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,97,17772,2021-03-29,2021-03-31,433,307,105,315,307,Shirt,Cuban Collar,M,indigo,93,3,58,2 days,2021,3,Monday,2021,3,Wednesday
508,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,97,17772,2021-03-29,2021-03-31,434,1209,105,315,1209,Trousers,Pleated,XL,green,90,3,55,2 days,2021,3,Monday,2021,3,Wednesday
509,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,97,17772,2021-03-29,2021-03-31,435,545,98,98,545,Jacket,Leather,XS,blue,113,1,77,2 days,2021,3,Monday,2021,3,Wednesday
510,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,97,17772,2021-03-29,2021-03-31,436,476,118,118,476,Jacket,Puffer,S,blue,110,1,76,2 days,2021,3,Monday,2021,3,Wednesday
511,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,835,34923,2021-01-02,2021-01-07,4187,1031,90,90,1031,Trousers,Relaxed Leg,S,green,95,1,51,5 days,2021,1,Saturday,2021,1,Thursday
512,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,835,34923,2021-01-02,2021-01-07,4188,52,104,208,52,Shirt,Dress,M,green,119,2,65,5 days,2021,1,Saturday,2021,1,Thursday
513,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,835,34923,2021-01-02,2021-01-07,4189,279,95,285,279,Shirt,Polo,XL,violet,117,3,79,5 days,2021,1,Saturday,2021,1,Thursday
514,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,835,34923,2021-01-02,2021-01-07,4190,922,96,192,922,Trousers,Drawstring,M,yellow,104,2,55,5 days,2021,1,Saturday,2021,1,Thursday
515,106,Genderqueer,38,7712,Stokestown,Australian Capital Territory,835,34923,2021-01-02,2021-01-07,4191,379,94,282,379,Shirt,Henley,XL,indigo,92,3,52,5 days,2021,1,Saturday,2021,1,Thursday
516,107,Genderfluid,35,7264,Claudiaview,Western Australia,229,15827,2021-10-08,2021-10-20,1113,523,102,204,523,Jacket,Windbreaker,L,violet,109,2,72,12 days,2021,10,Friday,2021,10,Wednesday
517,107,Genderfluid,35,7264,Claudiaview,Western Australia,229,15827,2021-10-08,2021-10-20,1114,695,113,113,695,Jacket,Parka,XS,violet,119,1,59,12 days,2021,10,Friday,2021,10,Wednesday
518,107,Genderfluid,35,7264,Claudiaview,Western Australia,229,15827,2021-10-08,2021-10-20,1115,145,91,273,145,Shirt,Linen,XS,orange,116,3,70,12 days,2021,10,Friday,2021,10,Wednesday
519,107,Genderfluid,35,7264,Claudiaview,Western Australia,597,22758,2021-08-04,2021-08-16,2993,1038,90,180,1038,Trousers,Relaxed Leg,L,blue,95,2,61,12 days,2021,8,Wednesday,2021,8,Monday
520,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3498,231,106,318,231,Shirt,Chambray,S,blue,105,3,61,11 days,2021,1,Thursday,2021,1,Monday
521,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3499,59,104,208,59,Shirt,Dress,XL,blue,119,2,66,11 days,2021,1,Thursday,2021,1,Monday
522,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3500,927,96,192,927,Trousers,Drawstring,M,green,104,2,52,11 days,2021,1,Thursday,2021,1,Monday
523,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3501,1090,115,230,1090,Trousers,Cropped,XS,orange,99,2,78,11 days,2021,1,Thursday,2021,1,Monday
524,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3502,980,106,212,980,Trousers,Wool,XS,red,111,2,44,11 days,2021,1,Thursday,2021,1,Monday
525,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3503,1008,106,318,1008,Trousers,Wool,L,indigo,111,3,41,11 days,2021,1,Thursday,2021,1,Monday
526,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3504,666,113,339,666,Jacket,Parka,S,red,119,3,66,11 days,2021,1,Thursday,2021,1,Monday
527,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3505,1007,106,212,1007,Trousers,Wool,M,indigo,111,2,56,11 days,2021,1,Thursday,2021,1,Monday
528,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3506,833,117,351,833,Jacket,Shearling,L,indigo,95,3,66,11 days,2021,1,Thursday,2021,1,Monday
529,107,Genderfluid,35,7264,Claudiaview,Western Australia,705,11686,2021-01-14,2021-01-25,3507,1111,115,115,1111,Trousers,Cropped,S,indigo,99,1,65,11 days,2021,1,Thursday,2021,1,Monday
530,107,Genderfluid,35,7264,Claudiaview,Western Australia,744,23613,2021-01-25,2021-02-14,3714,553,98,196,553,Jacket,Leather,L,indigo,113,2,79,20 days,2021,1,Monday,2021,2,Sunday
531,107,Genderfluid,35,7264,Claudiaview,Western Australia,744,23613,2021-01-25,2021-02-14,3715,210,106,212,210,Shirt,Chambray,XS,red,105,2,48,20 days,2021,1,Monday,2021,2,Sunday
532,107,Genderfluid,35,7264,Claudiaview,Western Australia,744,23613,2021-01-25,2021-02-14,3716,1009,106,318,1009,Trousers,Wool,XL,indigo,111,3,51,20 days,2021,1,Monday,2021,2,Sunday
533,107,Genderfluid,35,7264,Claudiaview,Western Australia,744,23613,2021-01-25,2021-02-14,3717,1058,93,93,1058,Trousers,Joggers,L,orange,94,1,49,20 days,2021,1,Monday,2021,2,Sunday
534,107,Genderfluid,35,7264,Claudiaview,Western Australia,744,23613,2021-01-25,2021-02-14,3718,1084,93,93,1084,Trousers,Joggers,XL,violet,94,1,40,20 days,2021,1,Monday,2021,2,Sunday
535,107,Genderfluid,35,7264,Claudiaview,Western Australia,744,23613,2021-01-25,2021-02-14,3719,43,104,208,43,Shirt,Dress,L,orange,119,2,73,20 days,2021,1,Monday,2021,2,Sunday
536,108,Bigender,57,1392,Port Rosemouth,Queensland,788,18355,2021-10-08,2021-10-13,3948,184,98,98,184,Shirt,Camp Collared,XL,orange,112,1,48,5 days,2021,10,Friday,2021,10,Wednesday
537,108,Bigender,57,1392,Port Rosemouth,Queensland,788,18355,2021-10-08,2021-10-13,3949,528,98,196,528,Jacket,Leather,L,red,113,2,76,5 days,2021,10,Friday,2021,10,Wednesday
538,108,Bigender,57,1392,Port Rosemouth,Queensland,788,18355,2021-10-08,2021-10-13,3950,18,96,288,18,Shirt,Oxford Cloth,L,green,114,3,52,5 days,2021,10,Friday,2021,10,Wednesday
539,108,Bigender,57,1392,Port Rosemouth,Queensland,788,18355,2021-10-08,2021-10-13,3951,830,117,234,830,Jacket,Shearling,XS,indigo,95,2,68,5 days,2021,10,Friday,2021,10,Wednesday
540,108,Bigender,57,1392,Port Rosemouth,Queensland,788,18355,2021-10-08,2021-10-13,3952,490,102,102,490,Jacket,Windbreaker,XS,red,109,1,79,5 days,2021,10,Friday,2021,10,Wednesday
541,108,Bigender,57,1392,Port Rosemouth,Queensland,788,18355,2021-10-08,2021-10-13,3953,1162,99,297,1162,Trousers,High-Waisted,M,orange,98,3,69,5 days,2021,10,Friday,2021,10,Wednesday
542,108,Bigender,57,1392,Port Rosemouth,Queensland,888,38001,2021-04-20,2021-05-03,4454,395,119,238,395,Shirt,Casual Slim Fit,XS,yellow,113,2,63,13 days,2021,4,Tuesday,2021,5,Monday
543,108,Bigender,57,1392,Port Rosemouth,Queensland,963,18632,2021-06-18,2021-07-14,4799,802,91,91,802,Jacket,Pullover,M,violet,114,1,78,26 days,2021,6,Friday,2021,7,Wednesday
544,108,Bigender,57,1392,Port Rosemouth,Queensland,963,18632,2021-06-18,2021-07-14,4800,513,102,204,513,Jacket,Windbreaker,L,blue,109,2,41,26 days,2021,6,Friday,2021,7,Wednesday
545,108,Bigender,57,1392,Port Rosemouth,Queensland,963,18632,2021-06-18,2021-07-14,4801,707,119,357,707,Jacket,Trench Coat,M,orange,112,3,43,26 days,2021,6,Friday,2021,7,Wednesday
546,108,Bigender,57,1392,Port Rosemouth,Queensland,963,18632,2021-06-18,2021-07-14,4802,303,105,105,303,Shirt,Cuban Collar,L,blue,93,1,65,26 days,2021,6,Friday,2021,7,Wednesday
547,108,Bigender,57,1392,Port Rosemouth,Queensland,963,18632,2021-06-18,2021-07-14,4803,493,102,306,493,Jacket,Windbreaker,L,red,109,3,40,26 days,2021,6,Friday,2021,7,Wednesday
548,108,Bigender,57,1392,Port Rosemouth,Queensland,963,18632,2021-06-18,2021-07-14,4804,293,105,315,293,Shirt,Cuban Collar,L,yellow,93,3,77,26 days,2021,6,Friday,2021,7,Wednesday
549,110,Genderfluid,65,8132,Bartolettifurt,Western Australia,197,23619,2021-04-30,2021-05-01,961,1065,93,93,1065,Trousers,Joggers,XS,green,94,1,77,1 days,2021,4,Friday,2021,5,Saturday
550,110,Genderfluid,65,8132,Bartolettifurt,Western Australia,197,23619,2021-04-30,2021-05-01,962,1244,112,224,1244,Trousers,Tracksuit Bottoms,XL,green,91,2,49,1 days,2021,4,Friday,2021,5,Saturday
551,110,Genderfluid,65,8132,Bartolettifurt,Western Australia,197,23619,2021-04-30,2021-05-01,963,697,113,226,697,Jacket,Parka,M,violet,119,2,75,1 days,2021,4,Friday,2021,5,Saturday
552,110,Genderfluid,65,8132,Bartolettifurt,Western Australia,197,23619,2021-04-30,2021-05-01,964,254,95,285,254,Shirt,Polo,XL,orange,117,3,43,1 days,2021,4,Friday,2021,5,Saturday
